-0.00073647	0.0832307	0.0889796	-0.155518	0.0152682	-0.110233	-0.0330428	-0.243414	0.083107	0.00493006	0.0897049	-0.0612038	-0.0950194	0.131888	-0.0874924	-0.00568244	-0.00474087	0.0420225	-0.100044	0.0186885	-0.162706	-0.00860632	0.0664204	-0.159296	0.0123833	0.0474467	0.0308957	0.0460516	-0.0313652	0.00128056	-0.0220789	-0.0460002	0.0118501	-0.063268	-0.0782954	0.0917207	0.139107	0.0445373	0.0121566	0.243671	0.0774945	-0.0775406	-0.0483029	-0.0466239	0.0290377	0.0334183	0.0990776	-0.110528	0.0210553	-0.143223	0.185712	0.0753772	0.0299136	-0.1481	-0.0322369	-0.0754146	0.243222	-0.00535169	0.0370071	0.0352056	-0.0378692	-0.0864873	0.0213077	-0.101235	-0.019181	-0.0816788	0.184656	-0.0600793	-0.104923	0.0138722	0.0620152	-0.11217	-0.0187544	-0.00928615	-0.0416489	0.115177	0.0640394	0.136338	0.0365816	0.0394024	0.0235146	0.0167698	-0.0277822	-0.03137	-0.138387	0.260042	-0.00296185	0.172342	-0.057225	-0.0135264	0.0109243	0.00159007	-0.0882858	0.0220094	0.117541	0.0183332	-0.0236842	0.0208795	-0.0346807	-0.0282445	
-0.00366902	0.0730613	0.0877551	-0.157552	0.00981144	-0.119595	-0.0285705	-0.240466	0.0857938	-0.0061206	0.0861452	-0.0624483	-0.0808321	0.133887	-0.0886073	0.000410172	-0.00774975	0.0399992	-0.0946999	0.0159158	-0.175217	-0.00979836	0.0653279	-0.155542	0.00531667	0.0379722	0.0436845	0.0530638	-0.0440821	0.00245266	-0.0216357	-0.032299	0.0155111	-0.0693879	-0.070619	0.0890873	0.142098	0.0473521	0.0150993	0.251428	0.0738806	-0.0804077	-0.0567624	-0.0396039	0.0253115	0.0314273	0.0890425	-0.115137	0.0245301	-0.142046	0.18449	0.0666074	0.032669	-0.151045	-0.0302036	-0.0682575	0.234724	-0.0032683	0.0318454	0.0412394	-0.0334709	-0.0844914	0.0224573	-0.100817	-0.0293876	-0.0795979	0.194758	-0.0653186	-0.110207	0.0126527	0.0657137	-0.111561	-0.0167335	-0.013058	-0.0469401	0.111443	0.0522446	0.139185	0.0371602	0.0355509	0.025722	0.0212273	-0.0265327	-0.0367341	-0.137961	0.266132	-0.0073553	0.171047	-0.0485824	-0.0163312	0.0138746	-0.00285993	-0.0877826	0.00856963	0.12204	0.0212229	-0.0297967	0.0204138	-0.0432647	-0.0367447	
-0.00816449	0.0661246	0.0889796	-0.154694	0.0069428	-0.120002	-0.0281635	-0.238419	0.0747532	-0.0114288	0.0881944	-0.0587761	-0.0738982	0.134292	-0.0881917	0.00734712	-0.00571771	0.0420412	-0.0918402	0.0163297	-0.178066	-0.0110207	0.0690119	-0.151046	5.19529e-17	0.0383747	0.0490017	0.0526604	-0.0502093	0.00530651	-0.0244906	-0.0326933	0.0151021	-0.0697959	-0.0677667	0.0895112	0.149049	0.0559211	0.0106143	0.26	0.0759257	-0.0808165	-0.057163	-0.0342916	0.0208179	0.027757	0.0796587	-0.118003	0.0249252	-0.138376	0.182449	0.0612835	0.0322539	-0.154725	-0.027347	-0.0637484	0.227789	-0.00367365	0.0289964	0.0391921	-0.0363348	-0.0832698	0.0220441	-0.0987758	-0.0314286	-0.0751052	0.199242	-0.0698044	-0.112246	0.00816327	0.0726543	-0.112773	-0.0155104	-0.0151059	-0.0530615	0.0996014	0.0485738	0.140409	0.0359461	0.0334967	0.0294091	0.0151025	-0.0277556	-0.0297985	-0.144899	0.268987	-0.0134728	0.178799	-0.0473531	-0.0175523	0.0126559	-0.00408181	-0.0832853	0.00653077	0.124898	0.0183679	-0.0277552	0.026533	-0.0461226	-0.044496	
-0.00734804	0.0661246	0.0955102	-0.149796	0.0053092	-0.122451	-0.0257145	-0.238419	0.0706683	-0.018776	0.078395	-0.0595925	-0.0575671	0.135925	-0.0890083	0.00571442	-0.00408408	0.0428575	-0.0828602	0.0106143	-0.191135	-0.0191842	0.0665618	-0.146147	-0.0114333	0.0359253	0.0473683	0.0461289	-0.0485765	0.00449013	-0.0253069	-0.026972	0.0175511	-0.0722449	-0.0612349	0.0903287	0.152316	0.0583702	0.0122473	0.262449	0.0734764	-0.0783676	-0.0604295	-0.0375574	0.0257162	0.0244914	0.0674035	-0.123719	0.0183874	-0.131028	0.182449	0.0588321	0.0322539	-0.152276	-0.0159184	-0.059662	0.216359	0.000408183	0.0330804	0.0367426	-0.0396009	-0.0840862	0.0285757	-0.100408	-0.0395918	-0.0791871	0.205775	-0.0698044	-0.117144	-0.00653062	0.0881647	-0.112773	-0.0155104	-0.0208216	-0.0473472	0.0955194	0.0428592	0.13796	0.0432987	0.0359477	0.0392121	0.00612262	-0.0244902	-0.0330641	-0.150613	0.274702	-0.0126563	0.178799	-0.0408217	-0.0240834	0.017555	-0.00408181	-0.0743036	-0.00571442	0.131429	0.0224496	-0.0334695	0.0338805	-0.051837	-0.0469454	
-0.0106038	0.0595891	0.0946939	-0.148164	-0.00038873	-0.128169	-0.0257122	-0.235981	0.0706913	-0.0261191	0.07348	-0.0587735	-0.0485714	0.142462	-0.0857566	0.00816746	-0.00733134	0.0404062	-0.0771507	0.0122359	-0.196056	-0.0216376	0.064094	-0.141259	-0.0195833	0.0359366	0.0514344	0.0444864	-0.0518338	0.00939544	-0.0269443	-0.0245487	0.0200017	-0.0714289	-0.0497938	0.0870285	0.150665	0.0583758	0.0114194	0.272245	0.0693864	-0.0848969	-0.0604448	-0.0465492	0.0224576	0.0204029	0.0583927	-0.125337	0.0225006	-0.127756	0.183265	0.0588575	0.0322676	-0.154714	-0.0151011	-0.0564208	0.204919	0.00611708	0.0306103	0.0351216	-0.0444876	-0.0840802	0.0416489	-0.102859	-0.0444895	-0.0742942	0.212321	-0.0673641	-0.122862	-0.0114292	0.0930594	-0.114434	-0.0212221	-0.0142763	-0.0400022	0.0963438	0.037139	0.134696	0.0408251	0.042507	0.0457255	0.0069433	-0.0302079	-0.0297909	-0.154697	0.274706	-0.0151189	0.168195	-0.0359324	-0.0306215	0.0265243	-0.0049035	-0.0686006	-0.0138819	0.137958	0.0248943	-0.0440831	0.0330718	-0.0477536	-0.0534865	
-0.011067	0.0567575	0.0967347	-0.147751	-0.00253892	-0.130191	-0.0277658	-0.231425	0.0709732	-0.035529	0.0723394	-0.053482	-0.0433389	0.146104	-0.0803681	0.00365556	-0.0103002	0.0391945	-0.0710006	0.0200548	-0.197171	-0.0195729	0.0629661	-0.141609	-0.0151833	0.0313836	0.057655	0.0375998	-0.0522878	0.0138471	-0.0289595	-0.0223476	0.0146864	-0.0710189	-0.042096	0.092509	0.150354	0.0669165	0.0069911	0.284083	0.0690222	-0.082047	-0.0632186	-0.0468988	0.0195618	0.0241132	0.0540294	-0.125831	0.0154056	-0.123301	0.18041	0.0550411	0.0309676	-0.155186	-0.00816778	-0.0460506	0.194768	0.00492369	0.0352109	0.0370969	-0.0482297	-0.0796231	0.0460844	-0.100811	-0.0416342	-0.0746731	0.211836	-0.0628243	-0.129784	-0.00856844	0.0992003	-0.113879	-0.0183795	-0.0139396	-0.0436647	0.0934424	0.036762	0.139178	0.0397244	0.0485061	0.0519734	0.00242956	-0.0371285	-0.0302412	-0.161623	0.274274	-0.013006	0.161204	-0.0354729	-0.0383387	0.0253674	0.00533034	-0.0705722	-0.0224315	0.13919	0.0277754	-0.0485656	0.0301723	-0.0473546	-0.0571074	
-0.0159657	0.0534921	0.0893878	-0.145302	-0.00580612	-0.131824	-0.0334802	-0.226526	0.078326	-0.0404271	0.0715228	-0.0510329	-0.0294575	0.146104	-0.0713856	0.0061046	-0.0119339	0.0342965	-0.0661024	0.0208713	-0.197171	-0.0138584	0.0629661	-0.140792	-0.0192667	0.0281177	0.0609217	0.0261696	-0.0490222	0.017929	-0.0289595	-0.0247996	0.0130538	-0.0702026	-0.0347478	0.0933264	0.151171	0.0677329	0.00372517	0.288165	0.0771862	-0.091843	-0.0656685	-0.0436329	0.0146635	0.0249296	0.0499443	-0.133181	0.0121367	-0.118403	0.177961	0.0558582	0.0350504	-0.160902	-0.00245348	-0.038695	0.184971	0.00410732	0.0335773	0.0330144	-0.0514958	-0.0739085	0.0550653	-0.0950963	-0.0481648	-0.0705913	0.220818	-0.0636407	-0.13958	-0.00775211	0.104098	-0.114696	-0.0175632	-0.0188388	-0.0428484	0.0901767	0.0359456	0.130198	0.0429922	0.055042	0.056058	-0.00491759	-0.0412102	-0.0228936	-0.169787	0.272641	-0.0228044	0.157121	-0.0313907	-0.0416042	0.0147527	0.00859579	-0.0754714	-0.0248806	0.140006	0.0302244	-0.0518309	0.0309887	-0.05062	-0.0587403	
-0.0224673	0.0534781	0.0828571	-0.146121	-0.00983111	-0.131834	-0.0375548	-0.218397	0.0816629	-0.0436805	0.0714768	-0.0436779	-0.0220675	0.14857	-0.0689798	0.00856564	-0.00942339	0.0269425	-0.0587702	0.0200208	-0.200498	-0.0122387	0.0645465	-0.140008	-0.0200333	0.0322341	0.0657699	0.0236913	-0.05063	0.0277466	-0.0297899	-0.025703	0.0114261	-0.0653056	-0.0281841	0.0981401	0.147851	0.0685662	0.00205821	0.284899	0.0771623	-0.0983696	-0.0681643	-0.0436649	0.0138681	0.0232769	0.0441542	-0.137217	0.0114005	-0.115118	0.176327	0.0543	0.0367245	-0.167399	-0.00489947	-0.0395964	0.179226	0.00572306	0.0261671	0.0346834	-0.0457432	-0.0681759	0.0542789	-0.0902023	-0.0514291	-0.0714236	0.235558	-0.0628513	-0.145304	-0.00938676	0.105721	-0.111507	-0.0183715	-0.0220659	-0.0428544	0.0893843	0.0383777	0.126937	0.046192	0.0534781	0.0551751	-0.00898634	-0.0428529	-0.0171559	-0.174692	0.27592	-0.025293	0.150618	-0.0355008	-0.0457071	0.00981665	0.00694707	-0.0763259	-0.0314233	0.139186	0.026946	-0.0510185	0.0310116	-0.048166	-0.062035	
-0.023707	0.0514442	0.084898	-0.145712	-0.00618501	-0.131421	-0.0371502	-0.211438	0.0844878	-0.0473601	0.0710915	-0.0424574	-0.0175969	0.148153	-0.0652832	0.0130495	-0.0114954	0.0273542	-0.0559055	0.0220791	-0.204961	-0.0126404	0.0600811	-0.139584	-0.0204667	0.0285429	0.0678376	0.0200318	-0.0559492	0.0346754	-0.0301911	-0.0244339	0.0118318	-0.067346	-0.0204436	0.0994118	0.149919	0.0730477	0.00411641	0.283675	0.0824809	-0.104494	-0.0693662	-0.0432407	0.0134494	0.0253278	0.0372451	-0.136832	0.0183064	-0.112271	0.179185	0.0530363	0.0395619	-0.17109	-0.00122749	-0.0350593	0.178016	0.00369064	0.0282386	0.0350736	-0.0420874	-0.0653276	0.0587543	-0.0816289	-0.0559194	-0.0644766	0.236762	-0.0583474	-0.146524	-0.0089776	0.107767	-0.110242	-0.0204164	-0.0208606	-0.0424432	0.0840657	0.0453253	0.124078	0.0466345	0.0554855	0.0531658	-0.0110337	-0.0440724	-0.010228	-0.171831	0.27877	-0.0224157	0.147746	-0.0391608	-0.0493704	0.0110599	0.00899597	-0.0742656	-0.0359072	0.139596	0.0298098	-0.0563227	0.0232444	-0.0510256	-0.0673274	
-0.0241502	0.047787	0.0877551	-0.147749	-0.00747906	-0.129368	-0.0408318	-0.208538	0.0823649	-0.0502313	0.0707368	-0.0412423	-0.0156034	0.142827	-0.0623738	0.0150764	-0.0119739	0.0220562	-0.0587452	0.019261	-0.2102	-0.0114007	0.0605513	-0.137505	-0.0258333	0.0256456	0.0732068	0.0180245	-0.0580194	0.0391411	-0.0281339	-0.0263769	0.0138668	-0.0661203	-0.0159904	0.096657	0.152023	0.0775179	0.00211486	0.282451	0.0869991	-0.107356	-0.0721707	-0.0403457	0.0130167	0.0241266	0.0361025	-0.139745	0.0178032	-0.11515	0.18041	0.0492706	0.0399224	-0.172356	-0.000822825	-0.032918	0.174377	0.00166955	0.0262655	0.0305409	-0.0384563	-0.0608586	0.0583111	-0.0755017	-0.0579614	-0.0591515	0.239571	-0.0521928	-0.144472	-0.00938343	0.111452	-0.107288	-0.0216502	-0.0245805	-0.0428444	0.0819967	0.0449369	0.122849	0.052841	0.0574463	0.0569189	-0.011457	-0.0428362	-0.0122958	-0.1657	0.280796	-0.023595	0.150571	-0.0370871	-0.0546524	0.0115113	0.00860645	-0.0729965	-0.0363014	0.138376	0.0302331	-0.0591752	0.0277077	-0.049807	-0.071784	
