0.122909	0.0995342	0.0346734	-0.0489704	0.0839728	0.100819	0.0539556	-0.150741	0.161253	-0.0515006	-0.181864	0.103246	-0.0347454	0.050776	0.0330232	-0.0256936	0.163715	-0.0384166	-0.00737983	0.00277608	-0.098406	-0.00936689	0.0677505	0.0554595	-0.128245	-0.141538	0.0775132	0.0975534	-0.159156	-0.0597606	-0.0344343	-0.0104957	0.432286	0.106987	0.0179226	-0.082976	0.173021	-0.0922545	0.123237	-0.234794	0.0906076	0.0723167	0.0326484	-0.019244	-0.0727046	-0.0907903	-0.168584	0.255433	-0.0150321	-0.177917	
0.118004	0.104444	0.0436561	-0.0489717	0.0839444	0.100002	0.0604772	-0.156444	0.159617	-0.0514913	-0.181845	0.103249	-0.0314729	0.0589245	0.0330288	-0.0159006	0.159628	-0.0400427	-0.00819152	0.0109527	-0.0935029	-0.0101862	0.0702001	0.056284	-0.124154	-0.143964	0.0701719	0.102451	-0.159161	-0.0589245	-0.0474837	-0.00887964	0.433117	0.111062	0.0252752	-0.0756133	0.164872	-0.0955185	0.132221	-0.227437	0.087343	0.0731241	0.0302001	-0.0249505	-0.0726979	-0.0948554	-0.166133	0.258679	-0.0215741	-0.182009	
0.119656	0.0970635	0.0469124	-0.0473351	0.0815776	0.0991867	0.0670388	-0.166282	0.160444	-0.0523357	-0.185986	0.0983417	-0.0323102	0.0647	0.0395428	-0.00772822	0.162908	-0.0376135	-0.00575646	0.0141837	-0.0894361	-0.0134426	0.0677491	0.0554436	-0.127448	-0.145674	0.0652557	0.106534	-0.156698	-0.0573489	-0.0508067	-0.00964433	0.433072	0.109448	0.0301574	-0.0699385	0.165633	-0.0947061	0.137105	-0.2242	0.0791777	0.0772332	0.0253001	-0.0282412	-0.068636	-0.0981784	-0.163689	0.253843	-0.0231761	-0.18443	
0.122086	0.0889308	0.0436561	-0.0408084	0.0806752	0.102451	0.0670088	-0.179307	0.159617	-0.0514913	-0.192463	0.104065	-0.0224926	0.0670923	0.0346616	-0.00283919	0.166975	-0.0335116	-0.0122733	0.0125857	-0.0886047	-0.00447186	0.0750981	0.056284	-0.123337	-0.148867	0.0587427	0.1049	-0.154263	-0.0613748	-0.0581015	-0.00479616	0.433934	0.115144	0.0375206	-0.0625485	0.157521	-0.0947021	0.141201	-0.219272	0.0726491	0.0747569	0.0179552	-0.029849	-0.0604522	-0.100573	-0.161235	0.251327	-0.0199412	-0.186907	
0.122099	0.0938083	0.0436501	-0.0334588	0.0831838	0.09837	0.0678452	-0.19893	0.154726	-0.0523264	-0.1876	0.108957	-0.0184247	0.0703981	0.0248538	0.00451385	0.176781	-0.022912	-0.0139153	0.0125623	-0.0837166	-0.00283319	0.0799947	0.056268	-0.120907	-0.155454	0.0530161	0.09837	-0.146906	-0.0654974	-0.0720236	0.000138671	0.43717	0.115156	0.048939	-0.0486944	0.146049	-0.0914395	0.137926	-0.21276	0.0612192	0.0739585	0.0204028	-0.0388462	-0.0514853	-0.112045	-0.156341	0.246469	-0.0215535	-0.196686	
0.118846	0.0946034	0.0452767	-0.0326398	0.0832406	0.0926564	0.0727639	-0.203855	0.152285	-0.0539779	-0.187638	0.112216	-0.0200714	0.0720704	0.0158625	0.0102342	0.185771	-0.0139451	-0.0163737	0.010906	-0.0829102	-0.00609254	0.0832587	0.0505371	-0.122558	-0.156322	0.0456568	0.0926564	-0.138733	-0.0679865	-0.078595	0.00262342	0.440407	0.118434	0.0521938	-0.0381065	0.137028	-0.0906258	0.135468	-0.211963	0.0563199	0.0756093	0.0122382	-0.0364136	-0.0482331	-0.1227	-0.156344	0.242428	-0.0223493	-0.199116	
0.117631	0.0941792	0.0473131	-0.0289643	0.0820571	0.0914324	0.0789023	-0.209999	0.143719	-0.0503179	-0.183991	0.11262	-0.0204901	0.0741413	0.00401669	0.0188102	0.190269	-0.00864864	-0.0159725	0.00313183	-0.0751623	-0.00812889	0.0869312	0.0533825	-0.114816	-0.154317	0.0452396	0.0938814	-0.131787	-0.0667903	-0.0871989	-0.0018424	0.445692	0.120484	0.0607576	-0.0271035	0.12434	-0.0845053	0.135869	-0.206671	0.0510128	0.0694997	0.0150944	-0.0392836	-0.0388547	-0.130487	-0.161652	0.244503	-0.0251914	-0.206859	
0.115568	0.0962577	0.0501808	-0.0261119	0.0880877	0.0902068	0.0792755	-0.208728	0.139216	-0.0515099	-0.183517	0.112222	-0.0216902	0.0736653	-0.00453533	0.0200243	0.192292	-0.00984989	-0.0163644	0.00194792	-0.0722876	-0.00609854	0.0897906	0.0554516	-0.112742	-0.153003	0.0424033	0.0951047	-0.126497	-0.0703981	-0.094076	-0.0039448	0.44697	0.124136	0.0644499	-0.0184818	0.11828	-0.0824599	0.133845	-0.204596	0.0448927	0.0657942	0.00897427	-0.0445611	-0.0310758	-0.13328	-0.162055	0.247286	-0.029718	-0.211382	
0.11229	0.0913802	0.0559011	-0.0228492	0.0896656	0.0902061	0.0792555	-0.207069	0.137576	-0.054757	-0.173677	0.108147	-0.0167779	0.0711762	-0.00125854	0.0192019	0.194731	-0.00493827	-0.013906	0.00850319	-0.0698285	-0.00692088	0.0938736	0.0579168	-0.111907	-0.159489	0.0358843	0.0991857	-0.119976	-0.0654588	-0.0981224	-0.00724625	0.451899	0.128206	0.0652769	-0.011922	0.1126	-0.0783756	0.135487	-0.199678	0.039996	0.0592448	0.0114246	-0.0469936	-0.0253478	-0.135693	-0.163684	0.248877	-0.0346374	-0.217115	
0.108594	0.0983575	0.0620342	-0.0175477	0.0883404	0.0914294	0.0820781	-0.201716	0.136338	-0.0575819	-0.171569	0.112647	-0.0163452	0.0682498	-0.00572872	0.0187833	0.198387	-0.00613952	-0.0126651	0.00895226	-0.0587902	-0.0130539	0.10408	0.0559037	-0.113099	-0.16226	0.0305989	0.0995927	-0.119584	-0.067433	-0.103366	-0.0134321	0.453177	0.130226	0.0697856	-0.00575005	0.10899	-0.0755137	0.133462	-0.199236	0.0355086	0.0579887	0.0134677	-0.0498219	-0.0224671	-0.138486	-0.154291	0.247575	-0.0350818	-0.218373	
